model,comparison,repeat_a,repeat_b,condition_a,condition_b,state_index,decision_date,regime,all_responses_valid_for_state,advice_disagreement,desired_disagreement,execution_disagreement,abstention_difference,exposure_difference,confidence_absolute_difference,reason_set_disagreement,citation_set_disagreement
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,67,2022-03-08,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,68,2022-03-09,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,69,2022-03-10,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,70,2022-03-11,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,71,2022-03-12,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,72,2022-03-13,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,73,2022-03-14,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,74,2022-03-15,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,75,2022-03-16,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,76,2022-03-17,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,77,2022-03-18,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,78,2022-03-19,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,79,2022-03-20,bear,True,0,0,0,0,0.0,0.052393644900010305,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,80,2022-03-21,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,81,2022-03-22,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,82,2022-03-23,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,83,2022-03-24,mix,True,1,1,1,1,-0.04999999999999999,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,84,2022-03-25,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,85,2022-03-26,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,86,2022-03-27,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,87,2022-03-28,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,88,2022-03-29,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,89,2022-03-30,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,90,2022-03-31,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,91,2022-04-01,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,92,2022-04-02,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,93,2022-04-03,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,94,2022-04-04,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,95,2022-04-05,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,96,2022-04-06,mix,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,97,2022-04-07,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,98,2022-04-08,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,99,2022-04-09,mix,True,1,1,1,1,-0.04999999999999999,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,100,2022-04-10,mix,True,1,1,0,1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,101,2022-04-11,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,102,2022-04-12,bear,True,1,1,0,-1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,103,2022-04-13,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,104,2022-04-14,mix,True,1,1,1,1,-0.04999999999999999,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,105,2022-04-15,bear,True,1,1,0,-1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,106,2022-04-16,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,107,2022-04-17,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,108,2022-04-18,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,109,2022-04-19,bear,True,1,1,0,-1,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,110,2022-04-20,mix,True,1,1,1,1,-0.04999999999999999,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,111,2022-04-21,mix,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,112,2022-04-22,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,113,2022-04-23,bear,True,0,0,0,0,0.0,3.1655332453639495e-05,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,114,2022-04-24,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,115,2022-04-25,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,116,2022-04-26,bear,True,0,0,0,0,0.0,0.13282727485183166,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,117,2022-04-27,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,118,2022-04-28,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,119,2022-04-29,bear,True,0,0,0,0,0.0,0.05074703860536789,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,120,2022-04-30,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,121,2022-05-01,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,122,2022-05-02,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,123,2022-05-03,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,124,2022-05-04,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,125,2022-05-05,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,126,2022-05-06,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,127,2022-05-07,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,128,2022-05-08,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,129,2022-05-09,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,130,2022-05-10,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,131,2022-05-11,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,132,2022-05-12,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,133,2022-05-13,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,134,2022-05-14,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,135,2022-05-15,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,136,2022-05-16,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,137,2022-05-17,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,138,2022-05-18,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,139,2022-05-19,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,140,2022-05-20,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,141,2022-05-21,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,142,2022-05-22,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,143,2022-05-23,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,144,2022-05-24,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,145,2022-05-25,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,146,2022-05-26,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,147,2022-05-27,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,148,2022-05-28,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,149,2022-05-29,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,150,2022-05-30,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,151,2022-05-31,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,152,2022-06-01,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,153,2022-06-02,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,154,2022-06-03,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,155,2022-06-04,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,156,2022-06-05,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,157,2022-06-06,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,158,2022-06-07,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,159,2022-06-08,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,160,2022-06-09,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,161,2022-06-10,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,162,2022-06-11,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,163,2022-06-12,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,164,2022-06-13,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,165,2022-06-14,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,166,2022-06-15,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,167,2022-06-16,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,168,2022-06-17,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,169,2022-06-18,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,170,2022-06-19,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,171,2022-06-20,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,172,2022-06-21,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,173,2022-06-22,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,174,2022-06-23,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,175,2022-06-24,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,176,2022-06-25,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,177,2022-06-26,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,178,2022-06-27,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,179,2022-06-28,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,180,2022-06-29,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,181,2022-06-30,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,182,2022-07-01,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,183,2022-07-02,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,184,2022-07-03,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,185,2022-07-04,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,186,2022-07-05,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,187,2022-07-06,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,188,2022-07-07,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,189,2022-07-08,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,190,2022-07-09,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,191,2022-07-10,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,192,2022-07-11,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,193,2022-07-12,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,194,2022-07-13,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,195,2022-07-14,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,196,2022-07-15,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,197,2022-07-16,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,198,2022-07-17,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,199,2022-07-18,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,200,2022-07-19,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,201,2022-07-20,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,202,2022-07-21,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,203,2022-07-22,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,204,2022-07-23,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,205,2022-07-24,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,206,2022-07-25,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,207,2022-07-26,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,208,2022-07-27,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,209,2022-07-28,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,210,2022-07-29,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,211,2022-07-30,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,212,2022-07-31,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,213,2022-08-01,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,214,2022-08-02,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,215,2022-08-03,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,216,2022-08-04,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,217,2022-08-05,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,218,2022-08-06,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,219,2022-08-07,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,220,2022-08-08,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,221,2022-08-09,bear,True,0,0,0,0,0.0,0.011404864475389465,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,222,2022-08-10,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,223,2022-08-11,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,224,2022-08-12,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,225,2022-08-13,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,226,2022-08-14,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,227,2022-08-15,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,228,2022-08-16,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,229,2022-08-17,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,230,2022-08-18,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,231,2022-08-19,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,232,2022-08-20,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,233,2022-08-21,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,234,2022-08-22,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,235,2022-08-23,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,236,2022-08-24,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,237,2022-08-25,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,238,2022-08-26,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,239,2022-08-27,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,240,2022-08-28,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,241,2022-08-29,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,242,2022-08-30,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,243,2022-08-31,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,244,2022-09-01,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,245,2022-09-02,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,246,2022-09-03,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,247,2022-09-04,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,248,2022-09-05,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,249,2022-09-06,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,250,2022-09-07,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,251,2022-09-08,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,252,2022-09-09,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,253,2022-09-10,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,254,2022-09-11,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,255,2022-09-12,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,256,2022-09-13,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,257,2022-09-14,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,258,2022-09-15,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,259,2022-09-16,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,260,2022-09-17,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,261,2022-09-18,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,262,2022-09-19,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,263,2022-09-20,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,264,2022-09-21,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,265,2022-09-22,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,266,2022-09-23,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,267,2022-09-24,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,268,2022-09-25,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,269,2022-09-26,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,270,2022-09-27,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,271,2022-09-28,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,272,2022-09-29,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,273,2022-09-30,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,274,2022-10-01,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,275,2022-10-02,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,276,2022-10-03,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,277,2022-10-04,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,278,2022-10-05,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,279,2022-10-06,bear,True,0,0,0,0,0.0,0.0,1,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,280,2022-10-07,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,281,2022-10-08,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,282,2022-10-09,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,283,2022-10-10,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,284,2022-10-11,bear,True,0,0,0,0,0.0,0.0,0,1
qwen3-coder:30b,between_contexts,3,3,exposed,hidden,285,2022-10-12,bear,True,0,0,0,0,0.0,0.0,0,1
